gt_x,gt_y,K=1_pred_x,K=1_pred_y,K=5_pred_x,K=5_pred_y,K=10_pred_x,K=10_pred_y,baseline_pred_x,baseline_pred_y
11.0220596019131,18.766596706157,11.0262322084168,18.7609501456655,11.0062839081733,18.7711706079179,11.020681675349,18.7631481764381,11.0316689254338,18.7588426303907
11.0169820466522,18.7538904801484,11.0210126120172,18.7475257689634,11.0008546861149,18.7582212952416,11.0153368619391,18.7497731606987,11.0266112363018,18.7453564205058
11.0121408095771,18.741775549671,11.0157910687538,18.7340922544262,10.9955409632522,18.7455637615122,11.0099886263149,18.736389581111,11.0215538365521,18.7318602531001
11.0070751255555,18.7290990144605,11.0105822443971,18.7206873350821,10.9901207705768,18.7326399692818,11.0046519908119,18.7230350300025,11.0165112425187,18.718391921384
11.001911425675,18.7161772267702,11.0053876022762,18.7073147859553,10.9846593284853,18.7196094260342,10.9993284577707,18.7097132668733,11.0114852776575,18.7049550670599
10.9967504575983,18.7032622754726,11.0001988581571,18.6939532866515,10.9792033083416,18.7065873122079,10.9940095393132,18.6964030514122,11.0064680019494,18.6915282404189
10.9915905766256,18.6903500446742,10.9950133755939,18.6805960619138,10.9737505126061,18.6935682041039,10.9886925375794,18.6830976324157,11.0014567447633,18.6781046796572
10.9863285474166,18.6771822421002,10.9898309915248,18.6672426988252,10.9682489519422,18.6804228763008,10.9833772877744,18.6697965974964,10.9964512145164,18.6646840210533
10.9810260387192,18.6639131610795,10.9846473216942,18.6538819066156,10.9627265207695,18.6672231515593,10.9780592952809,18.6564886991943,10.9914469921216,18.6512549868511
10.9758602507586,18.6509861615427,10.979456312086,18.6404980832239,10.9572675608579,18.654183439196,10.9727323498519,18.6431583968073,10.9864379554742,18.6378019997777
10.9708313346674,18.6384016216305,10.9742609400841,18.627098887396,10.9518729084159,18.641308079919,10.9673995006401,18.6298133206232,10.9814268052308,18.6243328233993
10.9658024185761,18.6258170817183,10.9690705894599,18.6137085108831,10.9464791982067,18.6284377868808,10.9620703763485,18.6164775657873,10.9764227176209,18.6108717302063
10.9607735024848,18.6132325418061,10.9638899501988,18.6003390580511,10.9410897089736,18.6155782101163,10.9567497939823,18.6031631865128,10.9714305054478,18.5974307812145
10.9556476319907,18.6004054086583,10.9587190208506,18.5869905296077,10.9356569052659,18.602607640759,10.9514377535342,18.5898701827814,10.9664504064859,18.5840098894313
10.9504831258797,18.5874816038894,10.9535551851826,18.5736561803642,10.9302091810145,18.5895954260183,10.9461315702603,18.5765918362119,10.9614799939812,18.5706022398205
10.9453875378366,18.5747302614883,10.9483947852625,18.5603265768422,10.9247984560154,18.5766714236896,10.9408274895711,18.5633187512113,10.9565156808448,18.5571983727488
10.9403198168144,18.5620486542462,10.9432413570786,18.5470108588192,10.9194061602834,18.5637887632819,10.9355291479677,18.5500600278652,10.9515608464192,18.5438074883744
10.9351133767238,18.5490199582134,10.9381013257912,18.5337256383365,10.9139529759614,18.5507470149523,10.930243154809,18.5368322056244,10.9466218480466,18.530446227207
10.929850435053,18.5358498896548,10.9329680634586,18.5204538001261,10.9084767522078,18.537640447207,10.924962699312,18.5236182409884,10.9416923467315,18.5170973662652
10.92489081712,18.523438795951,10.9278296406465,18.5071645258717,10.9031502277514,18.5249043367714,10.9196755184798,18.5103874466792,10.9367605643083,18.50373002841
10.9202591355019,18.5118482625462,10.9226941365878,18.4938786938564,10.897989345163,18.5125801022453,10.9143899196112,18.4971606111213,10.931834049247,18.4903652918385
10.9153584742173,18.4995846864183,10.9175855193103,18.4806583297206,10.8927096867706,18.4999510913842,10.909130577775,18.4839994819212,10.9269363909499,18.477065331629
10.9103480607646,18.48704648768,10.9125058278541,18.4675087452958,10.8873942234024,18.4872181567321,10.9038996042601,18.4709093424291,10.9220703695018,18.4638351891088
10.9053493398193,18.4745375483323,10.9074404134433,18.4543920456686,10.8820971575567,18.4745139271625,10.898681922884,18.4578524655698,10.9172220759466,18.4506366936693
10.9003554448565,18.4620406855482,10.9023846111836,18.4412961914763,10.8768124782242,18.4618238977929,10.8934727423861,18.444816861554,10.9123867313485,18.4374578478878
10.8952273661136,18.4492080825175,10.8973378357582,18.4282196852279,10.8714696573838,18.4489737317303,10.8882714660871,18.4318010372343,10.9075634256604,18.4242972749482
10.8900445907387,18.4362386234476,10.892293875129,18.4151464478066,10.866103986817,18.4360554088463,10.8830716974856,18.4187889858206,10.9027458294004,18.4111389375997
