Baseline,transformer,mobilevit,lstm,gru
0.022706740769773,0.005086294627126,0.002581687619117,0.005345705227145,0.005930249200067
0.023214437397581,0.005212269495844,0.002645561715566,0.005479856496197,0.006083447898516
0.023691809806979,0.005326225574736,0.002679590558428,0.005555366244959,0.006181036462904
0.024168309965173,0.005439584062449,0.002713261903583,0.005630036284635,0.006277460116283
0.02475328564622,0.005593703181062,0.002847086321541,0.005901128262187,0.006559342988387
0.025360870120267,0.005756234163196,0.003003353624272,0.006216129709732,0.00688237400388
0.02591150728499,0.005894007883196,0.003079750153212,0.006375477284542,0.007061346360613
0.026459068738413,0.006030488955489,0.003153073412007,0.006528693964718,0.007234293936904
0.027025296158762,0.006173431162417,0.003237585661643,0.006704107498908,0.007428962653903
0.027593662007706,0.006317098112698,0.003323273500652,0.006881777217995,0.007625695269474
0.028168978203503,0.006462924686749,0.003410568052549,0.007062760431603,0.007826065645603
0.028741543023649,0.006607794197007,0.00349603064141,0.007240012753579,0.008022586248976
0.029327730022073,0.006757223352314,0.003587657869451,0.007429619942683,0.008231576092054
0.029911044844853,0.006905676103541,0.003677515766441,0.007615607163415,0.008436808677879
0.030509299030164,0.007059228642455,0.003774999612156,0.007816810723526,0.008657195420065
0.031105787383033,0.007212193465112,0.003871281821992,0.008015533500258,0.008875012414128
0.031716955477242,0.007370263205235,0.003975739629131,0.008230517394857,0.009108950462536
0.03232704508452,0.007528002936202,0.004079313397903,0.008443665541709,0.009341003982043
0.032947269963872,0.007689021261193,0.004185538114519,0.008662300396378,0.009579146157143
0.033564407151871,0.007849059839756,0.004289751303802,0.008876848699357,0.009813174257561
0.034195208180791,0.008013795590434,0.004400206141918,0.009103931538651,0.010059968454059
0.034823123748232,0.008177546712975,0.004507829227619,0.009325372239606,0.010301322271985
0.035461475136343,0.008342373249986,0.004595129990804,0.009508431867311,0.010510634687453
0.0360970450076,0.008506417796214,0.004681597898774,0.009689673974402,0.010717850556256
0.036731094638614,0.008670093190569,0.004768870134906,0.009872258216742,0.010925807578521
